Year,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2022,Pennsylvania,Lebanon,39,460,72481.41,1.0293,65.75,11880,1.01918,931.42,17254.77,1.0672,467.25,10133.49,1.04259,9988.92
2022,Pennsylvania,Lehigh,39,470,91899.17,1.05911,182.33,12598,1.05624,3203.83,17338.36,1.08757,1836.58,10939.04,1.05567,28602.42
2022,Pennsylvania,Luzerne,39,480,81331.49,0.99392,194.42,10828.18,0.98714,4190.17,16418.19,0.99275,2634.5,10609.41,1.03953,27741.92
2022,Pennsylvania,Lycoming,39,510,85276.76,1.01441,56.25,10800.84,0.97746,1273.67,18361.25,1.08613,710.58,10033.01,0.98239,8940.58
2022,Pennsylvania,"Mc Kean",39,520,68821.53,0.93836,25.75,8710.49,0.91771,550.5,16820.02,1.0778,286.25,9719.4,0.9931,3265.75
2022,Pennsylvania,Mercer,39,530,81786.6,1.00707,57.17,9983.6,0.92007,1148.75,15164.57,0.96835,444.92,10063.78,1.03246,7007.25
2022,Pennsylvania,Mifflin,39,540,94673.98,0.99546,29.25,10986.81,1.02987,640.33,13254.22,1.02535,333,9593.5,1.03495,3116.75
2022,Pennsylvania,Monroe,39,550,86736.98,0.99067,127.83,10545.88,0.99635,2291.17,18878.22,1.09872,926.42,10664.05,1.1002,12892.17
2022,Pennsylvania,Montgomery,39,560,87006.73,0.99955,448.08,13361.27,1.0207,5754.58,19652.43,1.05203,3699.83,11395.03,1.00363,76003.67
2022,Pennsylvania,Montour,39,580,76550.32,1.04964,9.5,13367.59,1.21166,170.17,22159.99,1.20698,110,9745.68,1.05792,1006.83
2022,Pennsylvania,Northampton,39,590,86444.4,1.02773,163.83,12839.71,1.0872,2828.17,20618.35,1.1276,1452.5,10931.58,1.0811,29789.92
2022,Pennsylvania,Northumberland,39,600,89937.7,1.06371,61.25,12159.33,1.06221,1433.33,18543.07,1.19693,781.83,10054.82,1.08065,6343.33
2022,Pennsylvania,Perry,39,610,78876.31,0.96991,22.25,12879.32,1.04822,333.08,17076.43,1.14426,146.33,10731.26,1.04679,2854.25
2022,Pennsylvania,Philadelphia,39,620,93317.85,1.03124,1204.17,13465.48,1.07621,11593.5,16717.48,1.00471,14317.83,11664.85,1.05167,47565.92
2022,Pennsylvania,Pike,39,630,83210.35,1.05683,45.75,10509.3,0.89381,982.83,19662.92,1.05479,317.25,10679.2,0.97851,7130.67
2022,Pennsylvania,Potter,39,640,*,*,*,10207.48,0.84634,209.83,21179.69,1.01797,130.25,9207.99,0.90152,1643
2022,Pennsylvania,Schuylkill,39,650,99793.43,1.1082,76.67,11249.39,1.05611,2201.92,18808.28,1.15844,1175.67,10497.37,1.08713,13260.5
2022,Pennsylvania,Snyder,39,670,78849.04,1.18971,18.5,12202.61,1.02342,372.58,25337.05,1.23392,247.17,9687.87,1.02479,2476.25
2022,Pennsylvania,Somerset,39,680,70031.53,1.00214,22,10008.06,0.934,562.08,19367.67,1.00085,246.83,9897.08,0.95955,4246.17
2022,Pennsylvania,Sullivan,39,690,*,*,*,11103.31,1.27784,62.67,18390.17,1.01163,61.42,9747.7,0.96029,673.5
2022,Pennsylvania,Susquehanna,39,700,64855.46,1.00182,21.42,9498.13,0.82386,544.83,15416.49,0.91901,232,9331.07,0.89732,4369.83
2022,Pennsylvania,Tioga,39,710,82867.5,1.10233,21,8921.31,0.83993,581.5,15779.68,1.03927,275.42,8285.34,0.9339,3516
2022,Pennsylvania,Union,39,720,62916.89,0.99271,7.83,10028.49,0.99511,268.92,14972.21,1.02162,139.5,10018.45,0.95391,2900.67
2022,Pennsylvania,Venango,39,730,86248.85,0.98989,23,11568.1,0.97816,584.5,16928.09,1.08886,344.83,10719.76,1.04844,3143
2022,Pennsylvania,Warren,39,740,91886.74,1.04767,15.25,10003.05,0.89642,337,22149.84,1.05361,235.17,10561.42,0.96163,3127.42
2022,Pennsylvania,Washington,39,750,82890.8,0.98063,92.58,11175.9,0.93787,1125.92,16409.55,0.9999,472,9353.18,0.92767,10833.5
2022,Pennsylvania,Wayne,39,760,75787.41,0.97079,29.67,9637.54,0.85326,821.08,18012.9,0.96489,393.5,10050.53,0.90818,6455.92
2022,Pennsylvania,Westmoreland,39,770,92927.93,1.10374,120.58,10952.95,1.04733,1907.67,18136.9,1.09714,835.67,9612.95,0.9671,17679.58
2022,Pennsylvania,Wyoming,39,790,80022,1.07546,10.17,10971.08,0.85021,305,19357.46,0.96824,124.83,10044.95,0.93346,2173.92
2022,Pennsylvania,York,39,800,93405.32,1.00052,207,12257.1,1.04261,3297.5,18212.64,1.08115,1260.17,11019.83,1.05774,32919.5
2022,"Puerto Rico",Adjuntas,40,010,.,.,.,*,*,*,*,*,*,1834.03,1.15727,38
2022,"Puerto Rico",Aguada,40,020,*,*,*,5130.75,0.93701,26,*,*,*,6163.63,1.24899,103.42
2022,"Puerto Rico",Aguadilla,40,030,*,*,*,7115.94,0.68194,54.25,21214.21,1.01098,6.92,6607.95,1.15635,372.67
2022,"Puerto Rico","Aguas Buenas",40,040,.,.,.,5853.59,0.97207,14.25,*,*,*,3368.54,1.06926,54.25
2022,"Puerto Rico",Aibonito,40,050,*,*,*,5321.39,0.86937,27,*,*,*,5018.02,1.33202,110.5
2022,"Puerto Rico",Anasco,40,060,*,*,*,5481.64,1.11909,14.83,*,*,*,5559.43,1.11753,65.08
2022,"Puerto Rico",Arecibo,40,070,*,*,*,4033.75,0.98952,91.17,9924.28,0.94861,10.58,6146.67,1.1956,440.83
2022,"Puerto Rico",Arroyo,40,080,*,*,*,4846.95,0.63793,13.75,*,*,*,6443.42,1.2024,38.08
2022,"Puerto Rico",Barceloneta,40,090,*,*,*,4825.75,1.09297,24.08,*,*,*,5845.69,1.37508,87.08
2022,"Puerto Rico",Barranquitas,40,100,*,*,*,16095.47,1.03049,9.83,*,*,*,4315.31,1.12667,66.83
2022,"Puerto Rico",Bayamon,40,110,54333.68,0.89223,22.17,5792.94,1.0158,94.42,29406.6,0.8407,8.17,5711,1.14996,1428.58
2022,"Puerto Rico","Cabo Rojo",40,120,*,*,*,7087.2,0.82293,26.25,*,*,*,4863.63,1.15313,330.75
2022,"Puerto Rico",Caguas,40,130,51755.93,1.03572,15.92,4492.78,0.71926,99.33,23304.22,1.63024,7.83,5327.86,1.08557,947.08
2022,"Puerto Rico",Camuy,40,140,*,*,*,5347.83,0.76443,21.42,*,*,*,6801.99,1.19343,84.08
2022,"Puerto Rico",Canovanas,40,145,*,*,*,6678.58,1.05325,21.67,*,*,*,5670.4,0.99945,123.25
2022,"Puerto Rico",Carolina,40,150,61644.71,0.94756,19.58,10772.39,0.88029,74.75,28843.71,1.19738,10.25,6418.93,1.19615,1085.75
2022,"Puerto Rico",Catano,40,160,*,*,*,*,*,*,*,*,*,6988.04,1.2304,76.08
2022,"Puerto Rico",Cayey,40,170,*,*,*,3613.16,0.82839,44.33,*,*,*,4833.97,1.01079,313.75
2022,"Puerto Rico",Ceiba,40,180,*,*,*,*,*,*,*,*,*,6963.53,1.23365,86.67
2022,"Puerto Rico",Ciales,40,190,*,*,*,4140,0.8288,14.17,*,*,*,4119.32,1.07426,53.83
2022,"Puerto Rico",Cidra,40,200,*,*,*,5013.04,0.84302,24.58,*,*,*,5064.71,1.06778,165.67
2022,"Puerto Rico",Coamo,40,210,*,*,*,4430.12,0.58467,24.75,*,*,*,6015.56,1.16043,132.92
2022,"Puerto Rico",Comerio,40,220,*,*,*,2427.18,0.66923,8.67,*,*,*,4311.88,1.18435,51.25
2022,"Puerto Rico",Corozal,40,230,51371.62,0.86543,10.92,9320.66,0.69143,16.08,*,*,*,4665.79,1.12187,88.67
2022,"Puerto Rico",Culebra,40,240,.,.,.,*,*,*,*,*,*,2006.94,0.60668,15.5
2022,"Puerto Rico",Dorado,40,250,*,*,*,4491.22,0.80376,25.58,*,*,*,5508.34,0.9157,293.33
2022,"Puerto Rico",Fajardo,40,260,*,*,*,8338.96,0.86041,18,*,*,*,5376.46,1.12824,220.83
2022,"Puerto Rico",Florida,40,265,*,*,*,5277.77,0.99133,11,*,*,*,5055.23,1.25126,47.25
2022,"Puerto Rico",Guanica,40,270,*,*,*,*,*,*,*,*,*,3682.5,1.21301,36.33
2022,"Puerto Rico",Guayama,40,280,.,.,.,4630.07,0.98085,19.5,*,*,*,4510.83,1.39459,81.75
2022,"Puerto Rico",Guayanilla,40,290,*,*,*,3765.62,1.01872,20.25,*,*,*,4787.14,1.12592,112.17
2022,"Puerto Rico",Guaynabo,40,300,49728.2,0.81383,15,7441.38,0.9579,47.5,*,*,*,6305.66,0.98999,2052
2022,"Puerto Rico",Gurabo,40,310,*,*,*,12524.42,0.94401,18.17,*,*,*,4179.33,1.02701,169.75
2022,"Puerto Rico",Hatillo,40,320,*,*,*,5578.66,1.00838,18.17,*,*,*,5325.06,1.43023,154
2022,"Puerto Rico",Hormigueros,40,330,*,*,*,4620.2,1.31009,11.67,*,*,*,4160.61,1.1614,78.08
2022,"Puerto Rico",Humacao,40,340,*,*,*,10542.67,0.87492,30.75,*,*,*,6578.27,1.0124,279.33
2022,"Puerto Rico",Isabela,40,350,*,*,*,5746.75,0.81595,25.67,9122.6,1.35901,5.92,5928.1,1.10324,143.75
2022,"Puerto Rico",Jayuya,40,360,.,.,.,*,*,*,*,*,*,9767.88,1.27331,21.58
2022,"Puerto Rico","Juana Diaz",40,370,*,*,*,4044.49,0.78702,26.25,*,*,*,4440.48,1.13049,124.92
2022,"Puerto Rico",Juncos,40,380,*,*,*,10801.28,1.0303,15.08,*,*,*,5641.85,1.07819,121
2022,"Puerto Rico",Lajas,40,390,*,*,*,11906.18,1.53089,10.58,*,*,*,6675.12,1.13737,122.67
2022,"Puerto Rico",Lares,40,400,*,*,*,5560.19,0.8908,29.25,*,*,*,4758.49,1.17089,103.83
2022,"Puerto Rico","Las Marias",40,410,*,*,*,*,*,*,.,.,.,*,*,*
2022,"Puerto Rico","Las Piedras",40,420,*,*,*,3685.51,1.01603,26.92,*,*,*,4742.29,1.12003,86.25
2022,"Puerto Rico",Loiza,40,430,*,*,*,*,*,*,*,*,*,7276.76,1.30312,12.5
2022,"Puerto Rico",Luquillo,40,440,*,*,*,*,*,*,*,*,*,5053.41,1.15757,128.75
2022,"Puerto Rico",Manati,40,450,*,*,*,4643.61,1.01463,49.83,*,*,*,5801.7,1.2734,240.33
2022,"Puerto Rico",Maricao,40,460,*,*,*,*,*,*,.,.,.,2898.27,0.97525,13.92
2022,"Puerto Rico",Maunabo,40,470,*,*,*,3651.68,0.65266,7.83,*,*,*,4159.6,1.1234,24.42
2022,"Puerto Rico",Mayaguez,40,480,76270.75,0.98245,10.58,13126.12,1.06577,22.75,10069.58,0.98689,9.25,6780.67,1.11932,526.67
2022,"Puerto Rico",Moca,40,490,*,*,*,5215.49,0.75003,19.75,*,*,*,5655.65,1.27445,108.58
2022,"Puerto Rico",Morovis,40,500,*,*,*,3887.24,0.87197,14.67,*,*,*,7885.27,1.35781,39.83
2022,"Puerto Rico",Naguabo,40,510,*,*,*,8025.2,0.66857,10.67,*,*,*,4268.53,1.08235,70.33
2022,"Puerto Rico",Naranjito,40,520,*,*,*,6171.73,1.30117,15.83,*,*,*,3668.39,1.00244,72.58
2022,"Puerto Rico",Orocovis,40,530,.,.,.,2769.92,0.70101,15.42,*,*,*,8582.57,1.41649,28.33
2022,"Puerto Rico",Patillas,40,540,*,*,*,5354.7,0.64629,10.92,*,*,*,4434.78,1.39093,28.33
2022,"Puerto Rico",Penuelas,40,550,*,*,*,8116.3,0.7142,9.25,*,*,*,4417.59,1.21345,63.92
2022,"Puerto Rico",Ponce,40,560,47997.92,0.81108,9.08,3829.16,0.81165,86.17,22660.88,0.94676,16.83,5880.61,1.17953,1043
2022,"Puerto Rico",Quebradillas,40,570,*,*,*,4457.75,0.95782,28.17,*,*,*,5618.29,1.05861,104.75
2022,"Puerto Rico",Rincon,40,580,*,*,*,14636.4,1.05985,13.25,*,*,*,4104.42,0.88652,117
2022,"Puerto Rico","Rio Grande",40,590,33741.57,0.81843,10.33,5873.09,0.81881,21.75,*,*,*,5287.39,1.11482,159.08
2022,"Puerto Rico","Sabana Grande",40,610,*,*,*,8511.91,1.26291,8.75,*,*,*,7066.62,1.37029,91.75
2022,"Puerto Rico",Salinas,40,620,*,*,*,5967.8,0.54807,20.5,15039.46,1.53492,5.92,6292.94,1.2602,97.25
2022,"Puerto Rico","San German",40,630,*,*,*,5169.22,1.01821,17.33,*,*,*,6926.65,1.38563,190.92
2022,"Puerto Rico","San Juan",40,640,54047.49,0.92974,57,6825.79,0.94629,181.92,22228.42,1.04707,32,6262.24,1.05846,6366.67
2022,"Puerto Rico","San Lorenzo",40,650,*,*,*,8749.67,0.93594,29.75,*,*,*,7679.42,1.09521,83.17
2022,"Puerto Rico","San Sebastian",40,660,*,*,*,6539.14,0.82419,23.17,14356.96,0.86652,8.5,5381.18,1.14565,150.5
2022,"Puerto Rico","Santa Isabel",40,670,*,*,*,7227.86,0.60171,10.33,*,*,*,3640.58,1.28967,52.42
2022,"Puerto Rico","Toa Alta",40,680,*,*,*,5240.27,0.93727,38,13412.81,0.72983,5.83,5721.16,1.14899,215.08
2022,"Puerto Rico","Toa Baja",40,690,58420.26,1.06772,14.75,5943.75,0.87394,45.25,11032.99,0.95623,10,5067.9,1.09711,448.58
2022,"Puerto Rico","Trujillo Alto",40,700,77872.3,0.88195,10.25,13563.63,0.89699,22.92,*,*,*,5795.18,1.15487,369.33
2022,"Puerto Rico",Utuado,40,710,*,*,*,8573.9,1.07641,9,*,*,*,3995.55,1.12851,54.17
2022,"Puerto Rico","Vega Alta",40,720,*,*,*,7432.92,0.91982,22.33,*,*,*,6306.18,1.24364,181.92
2022,"Puerto Rico","Vega Baja",40,730,*,*,*,5332.02,0.83451,31.92,*,*,*,4586.36,1.22614,169
2022,"Puerto Rico",Vieques,40,740,.,.,.,*,*,*,*,*,*,5459.88,0.84434,69.58
2022,"Puerto Rico",Villalba,40,750,*,*,*,6070.53,0.91199,23.5,*,*,*,6575.93,1.07277,49.42
2022,"Puerto Rico",Yabucoa,40,760,*,*,*,2967.42,0.80846,21,*,*,*,3119.75,1.09689,73.67
2022,"Puerto Rico",Yauco,40,770,*,*,*,4926.54,0.99207,24.67,*,*,*,4062.49,1.15903,168.17
2022,"Rhode Island",Bristol,41,000,80625.44,0.99142,25.92,8890.43,0.83648,292.33,20138.54,0.98185,173.83,10364.37,0.98272,3468.67
2022,"Rhode Island",Kent,41,010,85369.15,1.01529,52.42,10250.6,0.90269,1129.83,20197.94,0.98437,496.17,11597.36,1.06915,9894
2022,"Rhode Island",Newport,41,020,88225.02,0.96288,31.17,11945.08,0.87439,487.5,21872.07,0.95374,291.42,11662.08,1.01846,8045.5
2022,"Rhode Island",Providence,41,030,76816.82,0.93093,206.83,10647.56,0.87675,3833.33,15461.39,0.90709,2721.67,11017.29,1.05647,23970.08
2022,"Rhode Island",Washington,41,050,100737.76,0.96178,31.08,11418.12,0.88141,652,18464,0.91599,350.42,11144.51,0.96861,11232.67
2022,"South Carolina",Abbeville,42,000,58009.94,0.93962,15.08,11106.9,0.92724,309.08,24746.56,1.14236,85.75,10500.97,0.91147,2375.08
2022,"South Carolina",Aiken,42,010,80957.88,0.975,117.5,9340.7,0.95754,1443.75,22725.35,1.13955,362.17,10010.3,0.95488,16902.08
2022,"South Carolina",Allendale,42,020,78710.73,0.79502,13.33,10461.07,0.8577,83.17,29419.26,0.93649,31,9555.41,0.89839,570.33
2022,"South Carolina",Anderson,42,030,85720.37,0.92978,92.42,10381.12,0.92897,1710.83,22268.12,1.11593,471.67,10530.94,0.97628,16538
2022,"South Carolina",Bamberg,42,040,88999.83,0.92245,23.75,7815.77,0.82003,148.08,17735.6,1.01872,39.75,9577.59,0.87803,1093.58
2022,"South Carolina",Barnwell,42,050,79195.37,1.0417,22.42,11046.64,0.99208,233.33,25763.62,1.23351,95.92,10632.2,0.96296,1527.75
2022,"South Carolina",Beaufort,42,060,93894.72,1.06043,84.33,11358.02,0.90246,819.17,27112.13,1.17233,199.25,10203.13,0.86203,29931.25
2022,"South Carolina",Berkeley,42,070,86190.16,1.01716,158.17,11354.82,0.92828,1541.25,24762.07,1.14058,291.08,10973.2,0.97379,17301.92
2022,"South Carolina",Calhoun,42,080,85785.88,0.98926,17.25,9912.45,0.9061,124.5,26362.33,1.01032,64.92,10209.25,0.8557,1363.75
2022,"South Carolina",Charleston,42,090,86464.42,1.00084,263.58,11938.56,1.00325,2291.33,27995.7,1.14451,568.75,10572.17,0.9133,36855.83
2022,"South Carolina",Cherokee,42,100,82322.87,0.86989,53.58,9332.55,0.89905,609.5,18904.19,1.0565,124.25,9660,0.92829,4196.75
2022,"South Carolina",Chester,42,110,96586.61,0.98595,29.08,10776.22,0.96804,371.92,22599.51,1.18896,118.75,10435.22,0.96466,2628.75
2022,"South Carolina",Chesterfield,42,120,84642.38,1.01196,44.08,8362.55,0.9044,602.83,18803.94,1.01546,231.17,9721.32,0.97225,3411.83
2022,"South Carolina",Clarendon,42,130,88898.14,0.9558,51.33,9667.17,0.93972,406.67,22089.94,1.12606,179.58,10446.99,0.99342,3084.67
2022,"South Carolina",Colleton,42,140,85010.54,1.06726,36.5,11868.27,0.93707,484,22171.75,1.14912,124.08,10302.16,0.98012,3516.58
2022,"South Carolina",Darlington,42,150,88232.65,0.96851,77.58,10035.56,0.92545,827.83,26628.35,1.1822,314.42,9804.91,0.94313,5917.5
2022,"South Carolina",Dillon,42,160,82759.6,0.88872,36.58,9570.18,0.9715,417.33,26734.84,1.22845,148.5,9277.03,0.99325,1917.08
2022,"South Carolina",Dorchester,42,170,85756.09,0.99485,103.25,12390.46,1.02083,1175.83,29098.54,1.18098,268.33,10967.93,0.96467,12366.17
2022,"South Carolina",Edgefield,42,180,62879.96,1.01328,19.08,9807.79,0.92956,204.58,28718.66,1.16634,64.25,10415.28,0.93893,2312
2022,"South Carolina",Fairfield,42,190,84611.66,1.04268,27.08,8705.36,1.04525,230.58,18192.4,1.04524,99.33,10002.58,0.90306,1882.17
2022,"South Carolina",Florence,42,200,90464.83,0.97648,183.83,10300.73,0.88055,1662.75,24876.14,1.17057,751.33,9381.7,0.92016,11943.83
2022,"South Carolina",Georgetown,42,210,69249.41,0.98269,64.92,11247.44,0.95543,599.33,26963.1,1.15576,160.5,10315.19,0.89712,9515.5
2022,"South Carolina",Greenville,42,220,81303.87,0.97354,254.5,9840.38,0.90891,3030.5,25104.49,1.10652,676.25,9792.66,0.94968,40576.25
2022,"South Carolina",Greenwood,42,230,85743.81,0.92693,47.92,9766.14,0.911,722.33,22169.17,1.09158,172.83,10994.66,0.96557,6734.58
2022,"South Carolina",Hampton,42,240,84675.75,0.87476,23.75,9372.57,0.84137,205.42,12963.53,0.90481,50.25,10512.9,0.94743,1517.5
2022,"South Carolina",Horry,42,250,86392.47,0.98773,295.67,10669.51,0.8867,3714.42,22787.09,1.15736,810.75,10266.28,0.92576,49732.5
2022,"South Carolina",Jasper,42,260,72799.84,0.94348,24.5,14806.19,1.03549,185.67,20263.77,1.09488,60.83,9219.4,0.83389,3618.42
2022,"South Carolina",Kershaw,42,270,84489.76,1.03577,45.42,10851.98,0.90301,635.17,25666.69,1.12733,174.33,10611.95,0.93013,6183.58
2022,"South Carolina",Lancaster,42,280,71185.8,0.93526,70.83,9407.66,0.8658,719.83,24670.78,1.20675,237.33,10023.84,0.96724,11358.33
2022,"South Carolina",Laurens,42,290,63277.91,0.93979,61.25,10094.93,0.97336,885.25,25128.27,1.11621,233.67,10590.89,0.99955,5391.83
2022,"South Carolina",Lee,42,300,105140.13,1.22713,24.83,10660.46,1.04779,216.92,26266.14,1.21141,131.67,9737.95,0.97259,1233.33
2022,"South Carolina",Lexington,42,310,81916.87,0.922,155.08,10965.75,0.89742,2171.33,18671.7,1.03691,594.08,10049.43,0.88478,27143.08
2022,"South Carolina",McCormick,42,320,86187.66,0.98939,12.42,10747.77,1.02384,94.75,23025.2,1.09003,45.58,9638.85,0.85617,1601.25
2022,"South Carolina",Marion,42,330,93055.16,0.96894,55.17,10213.39,0.92911,457.67,18827.08,1.08352,209.67,9702.66,0.89063,2387.92
2022,"South Carolina",Marlboro,42,340,75210.63,0.94993,35.42,8408.34,0.9135,390,27157.55,1.17392,160.92,10175.54,0.9985,1673.83
2022,"South Carolina",Newberry,42,350,72369.37,0.92024,28,9039.83,0.86077,373.92,18297.88,1.04115,124.92,9886.4,0.91342,4003.75
2022,"South Carolina",Oconee,42,360,92467.88,0.95117,44.33,9854.18,1.00442,811,20422.25,1.03093,173.25,9874.79,0.91393,9635.25
2022,"South Carolina",Orangeburg,42,370,87558.12,0.98211,79.92,11258.12,0.97067,810.42,25906.17,1.09002,236.75,9835.52,0.91588,6041.08
2022,"South Carolina",Pickens,42,380,88761.23,0.94283,49.25,10101.69,0.93904,917,24895.51,1.2589,194.33,10383.91,1.00562,9651.42
2022,"South Carolina",Richland,42,390,79133.03,0.96054,360.17,10848.57,0.93662,2972.75,21269.01,1.15542,660.83,9678.38,0.89054,29010.58
2022,"South Carolina",Saluda,42,400,111215.76,1.05997,10.92,10628.3,0.92463,163.08,23106.56,1.06949,108.42,10320.17,0.92437,1871.08
2022,"South Carolina",Spartanburg,42,410,89789.35,0.95164,197.67,9842.33,0.91952,2524.08,23905.16,1.07637,745.75,10213.65,0.94041,22690.17
2022,"South Carolina",Sumter,42,420,76860.28,0.9436,130,9957.53,0.99588,1166.42,20485.28,1.08008,368.5,9683.32,1.06522,8449.17
2022,"South Carolina",Union,42,430,79433.98,0.86912,16.67,8922.75,0.8658,361.5,16350.57,1.1231,87,10507.65,0.96639,2146
2022,"South Carolina",Williamsburg,42,440,72509.29,0.96636,47.25,10101.59,0.88281,399.17,21113.39,1.06839,192,9862.05,0.9356,2264.08
2022,"South Carolina",York,42,450,76208.34,0.95498,179.42,10774.79,0.94157,1583.92,25221.87,1.25821,402,9919.77,0.93817,21254
2022,"South Dakota",Aurora,43,010,*,*,*,14936.95,1.00516,16.67,14610.98,0.99326,28.33,9671.29,0.94942,317.08
2022,"South Dakota",Beadle,43,020,80723.92,1.08333,16.75,10349.39,1.04346,240.08,13064.97,0.88671,171.5,11611.52,0.99508,1108.5
2022,"South Dakota",Bennett,43,030,*,*,*,9246.79,0.80518,39.67,16107.74,0.8836,42.83,11722.33,0.81245,242.83
2022,"South Dakota","Bon Homme",43,040,*,*,*,15341.37,0.81257,44.58,13812.86,0.71346,34,10484.41,0.84417,773
2022,"South Dakota",Brookings,43,050,100242.33,0.88954,11.58,10126.31,0.96115,221.58,14717.7,1.04172,117.75,9359.72,0.91017,2539.83
2022,"South Dakota",Brown,43,060,91678.86,1.09857,34.17,13828.79,0.99651,458.92,18720.09,0.98899,301.17,11491.98,0.99859,3876.25
2022,"South Dakota",Brule,43,070,*,*,*,13083.94,1.10854,58.08,13403.02,1.00668,42.92,8521.06,0.84959,409
2022,"South Dakota",Buffalo,43,080,*,*,*,8962.79,1.01775,26.75,9786.11,0.77516,26.92,11035.6,1.04394,70
2022,"South Dakota",Butte,43,090,*,*,*,10615.14,0.81078,100.33,16887.48,0.92839,87.17,10617.39,0.77316,713.92
2022,"South Dakota",Campbell,43,100,*,*,*,*,*,*,8686.69,0.52385,11.67,7275.41,0.80435,217.08
2022,"South Dakota","Charles Mix",43,110,85384.28,1.14576,11,13427.69,1.05664,72.58,19506.68,0.99476,112.83,11268.49,0.87836,997
2022,"South Dakota",Clark,43,120,*,*,*,7733.68,1.002,18.58,13580.49,0.70377,51.42,10145.98,0.88187,280
2022,"South Dakota",Clay,43,130,*,*,*,12310.37,1.02728,97,15232.53,1.03169,88.92,11109.15,0.95058,826.25
2022,"South Dakota",Codington,43,140,79163.92,1.04857,17.67,11105.58,0.9451,314.67,15320.25,0.90974,174.17,10704.25,0.9521,1950.08
2022,"South Dakota",Corson,43,150,*,*,*,20119.04,0.84408,31,12702.68,0.77782,50.42,9520.41,0.8401,200.33
2022,"South Dakota",Custer,43,160,*,*,*,16482.08,0.94122,87,20295.78,1.06362,48.33,10451.37,0.816,1344.25
2022,"South Dakota",Davison,43,170,82346.63,0.84066,11.33,8458.19,0.79077,291,14219.17,1.01572,174.75,8566.43,0.90728,1962.75
2022,"South Dakota",Day,43,180,*,*,*,11211.3,1.08174,49,17231.13,1.05702,58.25,10082.24,0.87733,662.5
2022,"South Dakota",Deuel,43,190,*,*,*,13642.72,0.77502,34.75,13525.75,0.98765,18.5,11117.08,0.8609,452.42
2022,"South Dakota",Dewey,43,200,81982.58,0.94021,19.42,16616.93,1.05795,46.67,16695.26,0.8616,72.83,14502.75,1.03251,256.58
2022,"South Dakota",Douglas,43,210,*,*,*,6300.47,0.75307,27.5,9806.49,0.78448,38.33,10473.21,0.84814,462.83
2022,"South Dakota",Edmunds,43,220,*,*,*,9211.34,0.84204,35.5,12390.93,0.7146,45.25,11248.54,0.90346,575.5
2022,"South Dakota","Fall River",43,230,*,*,*,9313.36,0.909,106.25,16053.52,0.93166,99.58,11971.04,0.86959,1173.33
2022,"South Dakota",Faulk,43,240,*,*,*,37514.86,0.98845,16.08,14432.09,0.81291,61.5,15712.96,1.01636,304.42
2022,"South Dakota",Grant,43,250,*,*,*,8636.8,0.85435,92.08,18759.56,0.8583,54,10549.81,0.9187,604.33
2022,"South Dakota",Gregory,43,260,*,*,*,15050.35,1.09705,42.25,14507.5,0.88675,53.75,11068.47,0.90445,609.92
2022,"South Dakota",Haakon,43,270,.,.,.,18566.55,1.4078,11.25,21196.98,0.98863,18.67,10007.96,0.78394,314.25
2022,"South Dakota",Hamlin,43,280,*,*,*,14969.62,1.22402,30.92,10506.12,0.95731,26.25,11639.91,0.97869,422.17
2022,"South Dakota",Hand,43,290,*,*,*,13405.13,0.86735,23.75,14920.91,0.89598,27.58,11989,1.02747,460.5
2022,"South Dakota",Hanson,43,300,*,*,*,17678.68,0.87688,22.75,9586.16,0.69398,44.25,9516.09,0.84506,586.67
2022,"South Dakota",Harding,43,310,*,*,*,*,*,*,*,*,*,7699.92,0.72174,105.5
2022,"South Dakota",Hughes,43,320,57558.62,0.95057,13.5,11111.68,0.98782,185.67,19270.68,1.03182,105.58,10966.38,0.98661,1772.33
2022,"South Dakota",Hutchinson,43,330,*,*,*,16172.1,0.76704,55.08,14514.6,0.82671,76,9618.19,0.88792,857.75
2022,"South Dakota",Hyde,43,340,*,*,*,*,*,*,13717.79,0.93529,18.17,11584.81,0.85412,167.75
2022,"South Dakota",Jackson,43,350,*,*,*,10259.6,1.30545,29.92,22881.87,1.11595,35.67,11811.28,0.90714,216.25
2022,"South Dakota",Jerauld,43,360,*,*,*,20429.19,1.05558,29.42,10285.74,0.67922,36.33,10357.32,0.83975,393.17
2022,"South Dakota",Jones,43,370,*,*,*,9190.09,0.97042,11.17,*,*,*,8245.31,0.76992,124.08
2022,"South Dakota",Kingsbury,43,380,.,.,.,9022.25,0.84894,47.67,13652.68,0.76427,45.25,12315.82,0.97573,605.92
2022,"South Dakota",Lake,43,390,*,*,*,14181.88,0.81625,74.5,20046.52,0.95446,50.5,11951.47,0.98753,1011.25
2022,"South Dakota",Lawrence,43,400,79653.81,0.95951,12.42,11166.34,0.74306,277.83,20420.49,0.87162,146.08,10123.65,0.81918,2732.08
